log_timestamp_utc,event_type,frame_seq_recv,rssi_dbm,notes,packet_type_recv_hex,data_len_byte_value,payload_len_on_wire,ack_seq_sent,ack_type_sent_hex,is_decoded_ts_valid,calculated_latency_ms,decoded_ts,decoded_accel_ax,decoded_accel_ay,decoded_accel_az,decoded_gyro_gx,decoded_gyro_gy,decoded_gyro_gz,decoded_angle_roll,decoded_angle_pitch,decoded_angle_yaw,decoded_gps_lat,decoded_gps_lon,decoded_gps_altitude
2025-06-23T05:00:06.860+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,73,0x55,,,,,,,,,,,,,,,
2025-06-23T05:00:10.403+00:00Z,DATA_FRAME_RECV,73,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:00:10.416+00:00Z,DATA_ACK_SENT,,,,,,,73,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:00:10.419+00:00Z,DECODE_SUCCESS,73,-102,,,,,,,True,5417,1750654805.0,-0.305,-0.538,0.796,0.2,0.6,0.2,-34.0,17.6,26.4,37.428199768066406,127.4205093383789,81.1
2025-06-23T05:00:13.746+00:00Z,CTRL_PKT_RECV,74,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:00:13.756+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,74,0x55,,,,,,,,,,,,,,,
2025-06-23T05:00:20.768+00:00Z,CTRL_PKT_RECV,76,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:00:20.780+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,76,0x55,,,,,,,,,,,,,,,
2025-06-23T05:00:24.323+00:00Z,DATA_FRAME_RECV,76,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:00:24.336+00:00Z,DATA_ACK_SENT,,,,,,,76,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:00:24.339+00:00Z,DECODE_SUCCESS,76,-102,,,,,,,True,5337,1750654819.0,-0.305,-0.54,0.797,0.4,0.4,0.4,-34.0,17.6,26.4,37.97975158691406,129.4398651123047,0.0
2025-06-23T05:00:27.668+00:00Z,CTRL_PKT_RECV,77,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:00:27.680+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,77,0x55,,,,,,,,,,,,,,,
2025-06-23T05:00:34.689+00:00Z,CTRL_PKT_RECV,79,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:00:34.700+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,79,0x55,,,,,,,,,,,,,,,
2025-06-23T05:00:38.244+00:00Z,DATA_FRAME_RECV,79,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:00:38.256+00:00Z,DATA_ACK_SENT,,,,,,,79,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:00:38.259+00:00Z,DECODE_SUCCESS,79,-102,,,,,,,True,5257,1750654833.0,-0.304,-0.542,0.801,0.3,0.1,0.3,-34.0,17.6,26.4,35.651885986328125,128.5272979736328,47.6
2025-06-23T05:00:41.586+00:00Z,CTRL_PKT_RECV,80,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:00:41.596+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,80,0x55,,,,,,,,,,,,,,,
2025-06-23T05:00:48.610+00:00Z,CTRL_PKT_RECV,82,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:00:48.620+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,82,0x55,,,,,,,,,,,,,,,
2025-06-23T05:00:52.165+00:00Z,DATA_FRAME_RECV,82,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:00:52.176+00:00Z,DATA_ACK_SENT,,,,,,,82,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:00:52.179+00:00Z,DECODE_SUCCESS,82,-102,,,,,,,True,5177,1750654847.0,-0.303,-0.544,0.796,0.0,0.0,0.0,-34.0,17.6,26.4,35.611881256103516,128.65638732910156,0.0
2025-06-23T05:00:55.508+00:00Z,CTRL_PKT_RECV,83,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:00:55.520+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,83,0x55,,,,,,,,,,,,,,,
2025-06-23T05:01:02.534+00:00Z,CTRL_PKT_RECV,85,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:01:02.544+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,85,0x55,,,,,,,,,,,,,,,
2025-06-23T05:01:06.089+00:00Z,DATA_FRAME_RECV,85,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:01:06.100+00:00Z,DATA_ACK_SENT,,,,,,,85,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:01:06.103+00:00Z,DECODE_SUCCESS,85,-102,,,,,,,True,5101,1750654861.0,-0.306,-0.541,0.797,-0.1,0.0,-0.3,-34.0,17.6,26.4,36.13117980957031,128.5182342529297,0.0
2025-06-23T05:01:09.431+00:00Z,CTRL_PKT_RECV,86,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:01:09.444+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,86,0x55,,,,,,,,,,,,,,,
2025-06-23T05:01:16.455+00:00Z,CTRL_PKT_RECV,88,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:01:16.468+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,88,0x55,,,,,,,,,,,,,,,
2025-06-23T05:01:20.010+00:00Z,DATA_FRAME_RECV,88,-101,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:01:20.020+00:00Z,DATA_ACK_SENT,,,,,,,88,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:01:20.023+00:00Z,DECODE_SUCCESS,88,-101,,,,,,,True,5021,1750654875.0,-0.308,-0.538,0.798,-0.1,0.1,-0.3,-34.0,17.6,26.4,34.507545471191406,127.43367004394531,0.0
2025-06-23T05:01:23.351+00:00Z,CTRL_PKT_RECV,89,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:01:23.364+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,89,0x55,,,,,,,,,,,,,,,
2025-06-23T05:01:30.375+00:00Z,CTRL_PKT_RECV,91,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:01:30.388+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,91,0x55,,,,,,,,,,,,,,,
2025-06-23T05:01:33.930+00:00Z,DATA_FRAME_RECV,91,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:01:33.940+00:00Z,DATA_ACK_SENT,,,,,,,91,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:01:33.942+00:00Z,DECODE_SUCCESS,91,-102,,,,,,,True,4940,1750654889.0,-0.309,-0.54,0.797,0.0,0.1,0.0,-34.0,17.6,26.4,36.23537826538086,128.02066040039062,0.0
2025-06-23T05:01:38.762+00:00Z,CTRL_PKT_RECV,92,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:01:38.772+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,92,0x55,,,,,,,,,,,,,,,
2025-06-23T05:01:42.317+00:00Z,DATA_FRAME_RECV,92,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:01:42.328+00:00Z,DATA_ACK_SENT,,,,,,,92,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:01:42.332+00:00Z,DECODE_SUCCESS,92,-102,,,,,,,True,5329,1750654897.0,-0.307,-0.538,0.801,0.0,0.2,0.0,-34.0,17.6,26.4,37.24619674682617,126.87173461914062,0.0
2025-06-23T05:01:45.659+00:00Z,CTRL_PKT_RECV,93,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:01:45.672+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,93,0x55,,,,,,,,,,,,,,,
2025-06-23T05:01:52.688+00:00Z,CTRL_PKT_RECV,95,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:01:52.700+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,95,0x55,,,,,,,,,,,,,,,
2025-06-23T05:01:56.244+00:00Z,DATA_FRAME_RECV,95,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:01:56.256+00:00Z,DATA_ACK_SENT,,,,,,,95,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:01:56.260+00:00Z,DECODE_SUCCESS,95,-102,,,,,,,True,5257,1750654911.0,-0.306,-0.542,0.798,0.1,0.1,0.1,-34.0,17.6,26.4,36.27837371826172,126.00047302246094,0.0
2025-06-23T05:01:59.587+00:00Z,CTRL_PKT_RECV,96,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:01:59.600+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,96,0x55,,,,,,,,,,,,,,,
2025-06-23T05:02:06.607+00:00Z,CTRL_PKT_RECV,98,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:02:06.620+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,98,0x55,,,,,,,,,,,,,,,
2025-06-23T05:02:10.162+00:00Z,DATA_FRAME_RECV,98,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:02:10.172+00:00Z,DATA_ACK_SENT,,,,,,,98,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:02:10.174+00:00Z,DECODE_SUCCESS,98,-102,,,,,,,True,5173,1750654925.0,-0.305,-0.541,0.802,0.0,0.0,0.0,-34.0,17.6,26.4,37.070682525634766,128.42654418945312,0.0
2025-06-23T05:02:13.505+00:00Z,CTRL_PKT_RECV,99,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:02:13.516+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,99,0x55,,,,,,,,,,,,,,,
2025-06-23T05:02:20.528+00:00Z,CTRL_PKT_RECV,101,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:02:20.540+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,101,0x55,,,,,,,,,,,,,,,
2025-06-23T05:02:24.083+00:00Z,DATA_FRAME_RECV,101,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:02:24.096+00:00Z,DATA_ACK_SENT,,,,,,,101,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:02:24.098+00:00Z,DECODE_SUCCESS,101,-102,,,,,,,True,5096,1750654939.0,-0.306,-0.54,0.801,0.0,-0.5,0.4,-34.0,17.6,26.4,35.261409759521484,126.91720581054688,94.8
2025-06-23T05:02:27.426+00:00Z,CTRL_PKT_RECV,102,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:02:27.436+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,102,0x55,,,,,,,,,,,,,,,
2025-06-23T05:02:34.449+00:00Z,CTRL_PKT_RECV,104,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:02:34.460+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,104,0x55,,,,,,,,,,,,,,,
2025-06-23T05:02:38.004+00:00Z,DATA_FRAME_RECV,104,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:02:38.016+00:00Z,DATA_ACK_SENT,,,,,,,104,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:02:38.019+00:00Z,DECODE_SUCCESS,104,-102,,,,,,,True,5016,1750654953.0,-0.305,-0.539,0.797,0.2,-0.7,0.6,-34.0,17.6,26.4,36.074771881103516,129.17457580566406,0.0
2025-06-23T05:02:41.347+00:00Z,CTRL_PKT_RECV,105,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:02:41.360+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,105,0x55,,,,,,,,,,,,,,,
2025-06-23T05:02:48.368+00:00Z,CTRL_PKT_RECV,107,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:02:48.380+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,107,0x55,,,,,,,,,,,,,,,
2025-06-23T05:02:51.922+00:00Z,DATA_FRAME_RECV,107,-101,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:02:51.932+00:00Z,DATA_ACK_SENT,,,,,,,107,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:02:51.935+00:00Z,DECODE_SUCCESS,107,-101,,,,,,,True,4932,1750654967.0,-0.306,-0.541,0.799,0.3,-0.7,0.7,-34.0,17.6,26.5,35.99448013305664,129.06475830078125,0.0
2025-06-23T05:02:55.264+00:00Z,CTRL_PKT_RECV,108,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:02:55.276+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,108,0x55,,,,,,,,,,,,,,,
2025-06-23T05:03:02.280+00:00Z,CTRL_PKT_RECV,110,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:03:02.292+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,110,0x55,,,,,,,,,,,,,,,
2025-06-23T05:03:05.835+00:00Z,DATA_FRAME_RECV,110,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:03:05.848+00:00Z,DATA_ACK_SENT,,,,,,,110,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:03:05.851+00:00Z,DECODE_SUCCESS,110,-102,,,,,,,True,4848,1750654981.0,-0.307,-0.541,0.8,0.1,-0.6,0.6,-33.9,17.6,26.5,35.9777717590332,127.86267852783203,0.0
2025-06-23T05:03:09.177+00:00Z,CTRL_PKT_RECV,111,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:03:09.188+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,111,0x55,,,,,,,,,,,,,,,
2025-06-23T05:03:16.197+00:00Z,CTRL_PKT_RECV,113,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:03:16.208+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,113,0x55,,,,,,,,,,,,,,,
2025-06-23T05:03:19.752+00:00Z,DATA_FRAME_RECV,113,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:03:19.764+00:00Z,DATA_ACK_SENT,,,,,,,113,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:03:19.767+00:00Z,DECODE_SUCCESS,113,-102,,,,,,,True,4765,1750654995.0,-0.308,-0.542,0.797,0.0,-0.1,0.2,-33.9,17.6,26.5,37.34123229980469,129.5140838623047,73.6
2025-06-23T05:03:23.095+00:00Z,CTRL_PKT_RECV,114,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:03:23.108+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,114,0x55,,,,,,,,,,,,,,,
2025-06-23T05:03:30.117+00:00Z,CTRL_PKT_RECV,116,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:03:30.128+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,116,0x55,,,,,,,,,,,,,,,
2025-06-23T05:03:33.672+00:00Z,DATA_FRAME_RECV,116,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:03:33.684+00:00Z,DATA_ACK_SENT,,,,,,,116,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:03:33.687+00:00Z,DECODE_SUCCESS,116,-102,,,,,,,True,5685,1750655008.0,-0.305,-0.541,0.799,0.3,0.7,-0.4,-33.9,17.6,26.5,37.06552505493164,128.76376342773438,97.4
2025-06-23T05:03:37.014+00:00Z,CTRL_PKT_RECV,117,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:03:37.024+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,117,0x55,,,,,,,,,,,,,,,
2025-06-23T05:03:44.037+00:00Z,CTRL_PKT_RECV,119,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:03:44.048+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,119,0x55,,,,,,,,,,,,,,,
2025-06-23T05:03:47.592+00:00Z,DATA_FRAME_RECV,119,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:03:47.604+00:00Z,DATA_ACK_SENT,,,,,,,119,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:03:47.607+00:00Z,DECODE_SUCCESS,119,-102,,,,,,,True,5605,1750655022.0,-0.308,-0.542,0.798,0.0,0.9,-0.3,-33.9,17.6,26.5,34.31000518798828,129.79725646972656,0.0
2025-06-23T05:03:50.934+00:00Z,CTRL_PKT_RECV,120,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:03:50.948+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,120,0x55,,,,,,,,,,,,,,,
2025-06-23T05:03:57.958+00:00Z,CTRL_PKT_RECV,122,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:03:57.968+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,122,0x55,,,,,,,,,,,,,,,
2025-06-23T05:04:01.513+00:00Z,DATA_FRAME_RECV,122,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:04:01.524+00:00Z,DATA_ACK_SENT,,,,,,,122,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:04:01.528+00:00Z,DECODE_SUCCESS,122,-102,,,,,,,True,5525,1750655036.0,-0.306,-0.541,0.799,-0.1,1.2,-0.5,-34.0,17.6,26.5,34.631591796875,127.39940643310547,0.0
2025-06-23T05:04:04.854+00:00Z,CTRL_PKT_RECV,123,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:04:04.864+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,123,0x55,,,,,,,,,,,,,,,
2025-06-23T05:04:11.879+00:00Z,CTRL_PKT_RECV,125,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:04:11.892+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,125,0x55,,,,,,,,,,,,,,,
2025-06-23T05:04:15.434+00:00Z,DATA_FRAME_RECV,125,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:04:15.444+00:00Z,DATA_ACK_SENT,,,,,,,125,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:04:15.446+00:00Z,DECODE_SUCCESS,125,-102,,,,,,,True,5444,1750655050.0,-0.304,-0.542,0.801,-0.2,1.0,-0.7,-34.0,17.6,26.5,37.59368896484375,127.785400390625,0.0
2025-06-23T05:04:18.776+00:00Z,CTRL_PKT_RECV,126,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:04:18.788+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,126,0x55,,,,,,,,,,,,,,,
2025-06-23T05:04:25.800+00:00Z,CTRL_PKT_RECV,128,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:04:25.812+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,128,0x55,,,,,,,,,,,,,,,
2025-06-23T05:04:29.355+00:00Z,DATA_FRAME_RECV,128,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:04:29.368+00:00Z,DATA_ACK_SENT,,,,,,,128,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:04:29.371+00:00Z,DECODE_SUCCESS,128,-102,,,,,,,True,5369,1750655064.0,-0.305,-0.542,0.799,-0.2,0.5,-0.8,-34.0,17.6,26.5,34.111114501953125,127.59867858886719,0.0
2025-06-23T05:04:32.697+00:00Z,CTRL_PKT_RECV,129,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:04:32.708+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,129,0x55,,,,,,,,,,,,,,,
2025-06-23T05:04:39.718+00:00Z,CTRL_PKT_RECV,131,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:04:39.728+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,131,0x55,,,,,,,,,,,,,,,
2025-06-23T05:04:43.273+00:00Z,DATA_FRAME_RECV,131,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:04:43.284+00:00Z,DATA_ACK_SENT,,,,,,,131,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:04:43.288+00:00Z,DECODE_SUCCESS,131,-102,,,,,,,True,5285,1750655078.0,-0.304,-0.54,0.799,-0.5,-0.3,-0.1,-34.0,17.6,26.5,37.39194107055664,128.806640625,94.9
2025-06-23T05:04:46.616+00:00Z,CTRL_PKT_RECV,132,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:04:46.628+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,132,0x55,,,,,,,,,,,,,,,
2025-06-23T05:04:53.639+00:00Z,CTRL_PKT_RECV,134,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:04:53.652+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,134,0x55,,,,,,,,,,,,,,,
2025-06-23T05:04:57.194+00:00Z,DATA_FRAME_RECV,134,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:04:57.204+00:00Z,DATA_ACK_SENT,,,,,,,134,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:04:57.207+00:00Z,DECODE_SUCCESS,134,-102,,,,,,,True,5205,1750655092.0,-0.308,-0.539,0.801,-0.1,-0.7,0.3,-34.0,17.6,26.5,37.69673538208008,126.21923828125,0.0
2025-06-23T05:05:00.537+00:00Z,CTRL_PKT_RECV,135,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:05:00.548+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,135,0x55,,,,,,,,,,,,,,,
2025-06-23T05:05:07.559+00:00Z,CTRL_PKT_RECV,137,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:05:07.572+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,137,0x55,,,,,,,,,,,,,,,
2025-06-23T05:05:11.114+00:00Z,DATA_FRAME_RECV,137,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:05:11.124+00:00Z,DATA_ACK_SENT,,,,,,,137,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:05:11.127+00:00Z,DECODE_SUCCESS,137,-102,,,,,,,True,5125,1750655106.0,-0.307,-0.538,0.8,0.0,-0.9,0.7,-34.0,17.6,26.5,34.225189208984375,126.59591674804688,63.6
2025-06-23T05:05:14.457+00:00Z,CTRL_PKT_RECV,138,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:05:14.468+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,138,0x55,,,,,,,,,,,,,,,
2025-06-23T05:05:21.479+00:00Z,CTRL_PKT_RECV,140,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:05:21.492+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,140,0x55,,,,,,,,,,,,,,,
2025-06-23T05:05:25.034+00:00Z,DATA_FRAME_RECV,140,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:05:25.044+00:00Z,DATA_ACK_SENT,,,,,,,140,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:05:25.047+00:00Z,DECODE_SUCCESS,140,-102,,,,,,,True,5044,1750655120.0,-0.306,-0.541,0.799,0.3,-0.9,0.9,-34.0,17.6,26.5,36.10687255859375,126.74445343017578,91.1
2025-06-23T05:05:28.377+00:00Z,CTRL_PKT_RECV,141,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:05:28.388+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,141,0x55,,,,,,,,,,,,,,,
2025-06-23T05:05:35.403+00:00Z,CTRL_PKT_RECV,143,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:05:35.416+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,143,0x55,,,,,,,,,,,,,,,
2025-06-23T05:05:38.958+00:00Z,DATA_FRAME_RECV,143,-101,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:05:38.968+00:00Z,DATA_ACK_SENT,,,,,,,143,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:05:38.970+00:00Z,DECODE_SUCCESS,143,-101,,,,,,,True,4968,1750655134.0,-0.308,-0.542,0.797,0.5,-0.3,0.4,-34.0,17.6,26.5,33.93544387817383,128.5131378173828,0.0
2025-06-23T05:05:42.300+00:00Z,CTRL_PKT_RECV,144,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:05:42.312+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,144,0x55,,,,,,,,,,,,,,,
2025-06-23T05:05:49.323+00:00Z,CTRL_PKT_RECV,146,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:05:49.336+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,146,0x55,,,,,,,,,,,,,,,
2025-06-23T05:05:52.878+00:00Z,DATA_FRAME_RECV,146,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:05:52.888+00:00Z,DATA_ACK_SENT,,,,,,,146,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:05:52.890+00:00Z,DECODE_SUCCESS,146,-102,,,,,,,True,4888,1750655148.0,-0.307,-0.542,0.797,0.3,0.0,0.4,-34.0,17.6,26.5,33.65109634399414,127.05352020263672,0.0
2025-06-23T05:05:56.221+00:00Z,CTRL_PKT_RECV,147,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:05:56.232+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,147,0x55,,,,,,,,,,,,,,,
2025-06-23T05:06:03.239+00:00Z,CTRL_PKT_RECV,149,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:06:03.252+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,149,0x55,,,,,,,,,,,,,,,
2025-06-23T05:06:06.794+00:00Z,DATA_FRAME_RECV,149,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:06:06.804+00:00Z,DATA_ACK_SENT,,,,,,,149,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:06:06.806+00:00Z,DECODE_SUCCESS,149,-102,,,,,,,True,4804,1750655162.0,-0.305,-0.541,0.799,0.3,0.4,0.1,-33.9,17.6,26.5,37.09819412231445,129.3732147216797,0.0
2025-06-23T05:06:10.136+00:00Z,CTRL_PKT_RECV,150,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:06:10.148+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,150,0x55,,,,,,,,,,,,,,,
2025-06-23T05:06:17.159+00:00Z,CTRL_PKT_RECV,152,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:06:17.172+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,152,0x55,,,,,,,,,,,,,,,
2025-06-23T05:06:20.713+00:00Z,DATA_FRAME_RECV,152,-102,,,33,32,,,,,,,,,,,,,,,,,
2025-06-23T05:06:20.724+00:00Z,DATA_ACK_SENT,,,,,,,152,0xaa,,,,,,,,,,,,,,,
2025-06-23T05:06:20.727+00:00Z,DECODE_SUCCESS,152,-102,,,,,,,True,4725,1750655176.0,-0.305,-0.541,0.798,0.1,0.2,0.0,-33.9,17.6,26.5,35.081302642822266,126.39617919921875,0.0
2025-06-23T05:06:24.056+00:00Z,CTRL_PKT_RECV,153,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:06:24.068+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,153,0x55,,,,,,,,,,,,,,,
2025-06-23T05:06:31.079+00:00Z,CTRL_PKT_RECV,155,,,0x50,,,,,,,,,,,,,,,,,,,
2025-06-23T05:06:31.092+00:00Z,SEND_PERMIT_ACK_SENT,,,,,,,155,0x55,,,,,,,,,,,,,,,
